,item_id,state_id,price,sale_perday,sale_change,price_change,elasticity,target_days,discount%,cost_price,stock on hand,discount_price,predict_total_sale
2391,HOBBIES_1_263,CA,0.9399999976158142,5.0,3.1301703163017036,-0.8108651836422781,3.8602845200992277,7,10,0.4699999988079071,100,0.8459999978542329,
2391,HOBBIES_1_263,CA,0.9399999976158142,5.0,3.1301703163017036,-0.8108651836422781,3.8602845200992277,7,30,0.4699999988079071,100,0.6579999983310699,
2391,HOBBIES_1_263,CA,0.9399999976158142,5.0,3.1301703163017036,-0.8108651836422781,3.8602845200992277,7,50,0.4699999988079071,100,0.4699999988079071,
2401,HOBBIES_1_266,CA,4.78000020980835,1.5862068965517242,-0.1163081303385004,0.025751151572007247,4.5166186068716625,7,0,2.390000104904175,100,4.78000020980835,
2401,HOBBIES_1_266,CA,4.78000020980835,1.5862068965517242,-0.1163081303385004,0.025751151572007247,4.5166186068716625,7,10,2.390000104904175,100,4.302000188827515,
2401,HOBBIES_1_266,CA,4.78000020980835,1.5862068965517242,-0.1163081303385004,0.025751151572007247,4.5166186068716625,7,30,2.390000104904175,100,3.3460001468658445,
2401,HOBBIES_1_266,CA,4.78000020980835,1.5862068965517242,-0.1163081303385004,0.025751151572007247,4.5166186068716625,7,50,2.390000104904175,100,2.390000104904175,
2402,HOBBIES_1_266,CA,4.860000133514404,2.07185628742515,0.30617026815933346,0.016736384977954266,0.0,7,0,2.390000104904175,100,4.860000133514404,
2402,HOBBIES_1_266,CA,4.860000133514404,2.07185628742515,0.30617026815933346,0.016736384977954266,0.0,7,10,2.390000104904175,100,4.374000120162964,
2402,HOBBIES_1_266,CA,4.860000133514404,2.07185628742515,0.30617026815933346,0.016736384977954266,0.0,7,30,2.390000104904175,100,3.402000093460083,
2402,HOBBIES_1_266,CA,4.860000133514404,2.07185628742515,0.30617026815933346,0.016736384977954266,0.0,7,50,2.390000104904175,100,2.430000066757202,
2404,HOBBIES_1_266,TX,4.78000020980835,1.393162393162393,-0.22068310574057703,0.025751151572007247,8.569834445014502,7,0,2.390000104904175,100,4.78000020980835,
2404,HOBBIES_1_266,TX,4.78000020980835,1.393162393162393,-0.22068310574057703,0.025751151572007247,8.569834445014502,7,10,2.390000104904175,100,4.302000188827515,
2404,HOBBIES_1_266,TX,4.78000020980835,1.393162393162393,-0.22068310574057703,0.025751151572007247,8.569834445014502,7,30,2.390000104904175,100,3.3460001468658445,
2404,HOBBIES_1_266,TX,4.78000020980835,1.393162393162393,-0.22068310574057703,0.025751151572007247,8.569834445014502,7,50,2.390000104904175,100,2.390000104904175,
2405,HOBBIES_1_266,TX,4.860000133514404,2.2679738562091503,0.6279321544568748,0.016736384977954266,0.0,7,0,2.390000104904175,100,4.860000133514404,
2405,HOBBIES_1_266,TX,4.860000133514404,2.2679738562091503,0.6279321544568748,0.016736384977954266,0.0,7,10,2.390000104904175,100,4.374000120162964,
2405,HOBBIES_1_266,TX,4.860000133514404,2.2679738562091503,0.6279321544568748,0.016736384977954266,0.0,7,30,2.390000104904175,100,3.402000093460083,
2405,HOBBIES_1_266,TX,4.860000133514404,2.2679738562091503,0.6279321544568748,0.016736384977954266,0.0,7,50,2.390000104904175,100,2.430000066757202,
2406,HOBBIES_1_266,TX,5.119999885559082,1.709090909090909,-0.24642389310977209,0.05349788989751825,4.606235752135779,7,0,2.390000104904175,100,5.119999885559082,
2406,HOBBIES_1_266,TX,5.119999885559082,1.709090909090909,-0.24642389310977209,0.05349788989751825,4.606235752135779,7,10,2.390000104904175,100,4.607999897003174,
2406,HOBBIES_1_266,TX,5.119999885559082,1.709090909090909,-0.24642389310977209,0.05349788989751825,4.606235752135779,7,30,2.390000104904175,100,3.5839999198913572,
2406,HOBBIES_1_266,TX,5.119999885559082,1.709090909090909,-0.24642389310977209,0.05349788989751825,4.606235752135779,7,50,2.390000104904175,100,2.559999942779541,
2407,HOBBIES_1_266,TX,5.769999980926514,1.7753424657534247,0.038764208685514445,0.1269531464640754,0.0,7,0,2.390000104904175,100,5.769999980926514,
2407,HOBBIES_1_266,TX,5.769999980926514,1.7753424657534247,0.038764208685514445,0.1269531464640754,0.0,7,10,2.390000104904175,100,5.192999982833863,
2407,HOBBIES_1_266,TX,5.769999980926514,1.7753424657534247,0.038764208685514445,0.1269531464640754,0.0,7,30,2.390000104904175,100,4.03899998664856,
2407,HOBBIES_1_266,TX,5.769999980926514,1.7753424657534247,0.038764208685514445,0.1269531464640754,0.0,7,50,2.390000104904175,100,2.884999990463257,
2409,HOBBIES_1_266,WI,3.9100000858306885,1.0,-0.19341563786008242,-0.16094416011578339,0.0,7,0,1.8899999856948853,100,3.9100000858306885,
2409,HOBBIES_1_266,WI,3.9100000858306885,1.0,-0.19341563786008242,-0.16094416011578339,0.0,7,10,1.8899999856948853,100,3.5190000772476195,
2409,HOBBIES_1_266,WI,3.9100000858306885,1.0,-0.19341563786008242,-0.16094416011578339,0.0,7,30,1.8899999856948853,100,2.7370000600814817,
2409,HOBBIES_1_266,WI,3.9100000858306885,1.0,-0.19341563786008242,-0.16094416011578339,0.0,7,50,1.8899999856948853,100,1.9550000429153442,
2410,HOBBIES_1_266,WI,4.78000020980835,1.1341463414634145,0.13414634146341453,0.2225064206853662,0.0,7,0,1.8899999856948853,100,4.78000020980835,
2410,HOBBIES_1_266,WI,4.78000020980835,1.1341463414634145,0.13414634146341453,0.2225064206853662,0.0,7,10,1.8899999856948853,100,4.302000188827515,
2410,HOBBIES_1_266,WI,4.78000020980835,1.1341463414634145,0.13414634146341453,0.2225064206853662,0.0,7,30,1.8899999856948853,100,3.3460001468658445,
2410,HOBBIES_1_266,WI,4.78000020980835,1.1341463414634145,0.13414634146341453,0.2225064206853662,0.0,7,50,1.8899999856948853,100,2.390000104904175,
2411,HOBBIES_1_266,WI,4.860000133514404,1.2622950819672132,0.11299136259474718,0.016736384977954266,0.0,7,0,1.8899999856948853,100,4.860000133514404,
2411,HOBBIES_1_266,WI,4.860000133514404,1.2622950819672132,0.11299136259474718,0.016736384977954266,0.0,7,10,1.8899999856948853,100,4.374000120162964,
2411,HOBBIES_1_266,WI,4.860000133514404,1.2622950819672132,0.11299136259474718,0.016736384977954266,0.0,7,30,1.8899999856948853,100,3.402000093460083,
2411,HOBBIES_1_266,WI,4.860000133514404,1.2622950819672132,0.11299136259474718,0.016736384977954266,0.0,7,50,1.8899999856948853,100,2.430000066757202,
2412,HOBBIES_1_266,WI,5.21999979019165,1.238390092879257,-0.018937718628121103,0.07407400139656373,0.2556594523189835,7,0,1.8899999856948853,100,5.21999979019165,
2412,HOBBIES_1_266,WI,5.21999979019165,1.238390092879257,-0.018937718628121103,0.07407400139656373,0.2556594523189835,7,10,1.8899999856948853,100,4.697999811172486,
2412,HOBBIES_1_266,WI,5.21999979019165,1.238390092879257,-0.018937718628121103,0.07407400139656373,0.2556594523189835,7,30,1.8899999856948853,100,3.653999853134155,
2412,HOBBIES_1_266,WI,5.21999979019165,1.238390092879257,-0.018937718628121103,0.07407400139656373,0.2556594523189835,7,50,1.8899999856948853,100,2.609999895095825,
2413,HOBBIES_1_266,WI,5.119999885559082,2.0,0.615,-0.0191570706229659,32.10302932551311,7,0,1.8899999856948853,100,5.119999885559082,
2413,HOBBIES_1_266,WI,5.119999885559082,2.0,0.615,-0.0191570706229659,32.10302932551311,7,10,1.8899999856948853,100,4.607999897003174,
2413,HOBBIES_1_266,WI,5.119999885559082,2.0,0.615,-0.0191570706229659,32.10302932551311,7,30,1.8899999856948853,100,3.5839999198913572,
2413,HOBBIES_1_266,WI,5.119999885559082,2.0,0.615,-0.0191570706229659,32.10302932551311,7,50,1.8899999856948853,100,2.559999942779541,
2414,HOBBIES_1_266,WI,3.7799999713897705,1.0,-0.5,-0.26171873908606336,0.0,7,0,1.8899999856948853,100,3.7799999713897705,
2414,HOBBIES_1_266,WI,3.7799999713897705,1.0,-0.5,-0.26171873908606336,0.0,7,10,1.8899999856948853,100,3.4019999742507934,
2414,HOBBIES_1_266,WI,3.7799999713897705,1.0,-0.5,-0.26171873908606336,0.0,7,30,1.8899999856948853,100,2.645999979972839,
2414,HOBBIES_1_266,WI,3.7799999713897705,1.0,-0.5,-0.26171873908606336,0.0,7,50,1.8899999856948853,100,1.8899999856948853,
2419,HOBBIES_1_268,CA,0.41999998688697815,19.528985507246375,1.0510773812668388,-0.08695656680880426,12.087383619662619,7,0,0.20999999344348907,100,0.41999998688697815,
2419,HOBBIES_1_268,CA,0.41999998688697815,19.528985507246375,1.0510773812668388,-0.08695656680880426,12.087383619662619,7,10,0.20999999344348907,100,0.37799998819828035,
2419,HOBBIES_1_268,CA,0.41999998688697815,19.528985507246375,1.0510773812668388,-0.08695656680880426,12.087383619662619,7,30,0.20999999344348907,100,0.2939999908208847,
2419,HOBBIES_1_268,CA,0.41999998688697815,19.528985507246375,1.0510773812668388,-0.08695656680880426,12.087383619662619,7,50,0.20999999344348907,100,0.20999999344348907,
2420,HOBBIES_1_268,CA,0.5,11.634873323397914,-0.4042254105273053,0.19047622764462102,2.122182991157745,7,0,0.20999999344348907,100,0.5,
2420,HOBBIES_1_268,CA,0.5,11.634873323397914,-0.4042254105273053,0.19047622764462102,2.122182991157745,7,10,0.20999999344348907,100,0.45,
2420,HOBBIES_1_268,CA,0.5,11.634873323397914,-0.4042254105273053,0.19047622764462102,2.122182991157745,7,30,0.20999999344348907,100,0.35,
2420,HOBBIES_1_268,CA,0.5,11.634873323397914,-0.4042254105273053,0.19047622764462102,2.122182991157745,7,50,0.20999999344348907,100,0.25,
2421,HOBBIES_1_268,CA,0.47999998927116394,8.84744469870328,-0.2395753307506212,-0.04000002145767212,0.0,7,0,0.20999999344348907,100,0.47999998927116394,
2421,HOBBIES_1_268,CA,0.47999998927116394,8.84744469870328,-0.2395753307506212,-0.04000002145767212,0.0,7,10,0.20999999344348907,100,0.43199999034404757,
2421,HOBBIES_1_268,CA,0.47999998927116394,8.84744469870328,-0.2395753307506212,-0.04000002145767212,0.0,7,30,0.20999999344348907,100,0.3359999924898147,
2421,HOBBIES_1_268,CA,0.47999998927116394,8.84744469870328,-0.2395753307506212,-0.04000002145767212,0.0,7,50,0.20999999344348907,100,0.23999999463558197,
2423,HOBBIES_1_268,TX,0.41999998688697815,6.983193277310924,0.25911900024929757,-0.08695656680880426,2.979866958398156,7,0,0.20000000298023224,100,0.41999998688697815,
2423,HOBBIES_1_268,TX,0.41999998688697815,6.983193277310924,0.25911900024929757,-0.08695656680880426,2.979866958398156,7,10,0.20000000298023224,100,0.37799998819828035,
2423,HOBBIES_1_268,TX,0.41999998688697815,6.983193277310924,0.25911900024929757,-0.08695656680880426,2.979866958398156,7,30,0.20000000298023224,100,0.2939999908208847,
2423,HOBBIES_1_268,TX,0.41999998688697815,6.983193277310924,0.25911900024929757,-0.08695656680880426,2.979866958398156,7,50,0.20000000298023224,100,0.20999999344348907,
2424,HOBBIES_1_268,TX,0.5,6.218851570964247,-0.10945446817720161,0.19047622764462102,0.5746358457991677,7,0,0.20000000298023224,100,0.5,
2424,HOBBIES_1_268,TX,0.5,6.218851570964247,-0.10945446817720161,0.19047622764462102,0.5746358457991677,7,10,0.20000000298023224,100,0.45,
2424,HOBBIES_1_268,TX,0.5,6.218851570964247,-0.10945446817720161,0.19047622764462102,0.5746358457991677,7,30,0.20000000298023224,100,0.35,
2424,HOBBIES_1_268,TX,0.5,6.218851570964247,-0.10945446817720161,0.19047622764462102,0.5746358457991677,7,50,0.20000000298023224,100,0.25,
2425,HOBBIES_1_268,TX,0.4000000059604645,30.0,3.8240418118466897,-0.19999998807907104,19.120210198886785,7,0,0.20000000298023224,100,0.4000000059604645,
2425,HOBBIES_1_268,TX,0.4000000059604645,30.0,3.8240418118466897,-0.19999998807907104,19.120210198886785,7,10,0.20000000298023224,100,0.36000000536441806,
2425,HOBBIES_1_268,TX,0.4000000059604645,30.0,3.8240418118466897,-0.19999998807907104,19.120210198886785,7,30,0.20000000298023224,100,0.2800000041723251,
2425,HOBBIES_1_268,TX,0.4000000059604645,30.0,3.8240418118466897,-0.19999998807907104,19.120210198886785,7,50,0.20000000298023224,100,0.20000000298023224,
2426,HOBBIES_1_268,TX,0.47999998927116394,5.278378378378378,-0.8240540540540541,0.19999995529651704,4.120271191222636,7,0,0.20000000298023224,100,0.47999998927116394,
2426,HOBBIES_1_268,TX,0.47999998927116394,5.278378378378378,-0.8240540540540541,0.19999995529651704,4.120271191222636,7,10,0.20000000298023224,100,0.43199999034404757,
2426,HOBBIES_1_268,TX,0.47999998927116394,5.278378378378378,-0.8240540540540541,0.19999995529651704,4.120271191222636,7,30,0.20000000298023224,100,0.3359999924898147,
2426,HOBBIES_1_268,TX,0.47999998927116394,5.278378378378378,-0.8240540540540541,0.19999995529651704,4.120271191222636,7,50,0.20000000298023224,100,0.23999999463558197,
2428,HOBBIES_1_268,WI,0.41999998688697815,7.790697674418604,0.27856904417491934,-0.08695656680880426,3.2035423476115725,7,0,0.20999999344348907,100,0.41999998688697815,
2428,HOBBIES_1_268,WI,0.41999998688697815,7.790697674418604,0.27856904417491934,-0.08695656680880426,3.2035423476115725,7,10,0.20999999344348907,100,0.37799998819828035,
2428,HOBBIES_1_268,WI,0.41999998688697815,7.790697674418604,0.27856904417491934,-0.08695656680880426,3.2035423476115725,7,30,0.20999999344348907,100,0.2939999908208847,
2428,HOBBIES_1_268,WI,0.41999998688697815,7.790697674418604,0.27856904417491934,-0.08695656680880426,3.2035423476115725,7,50,0.20999999344348907,100,0.20999999344348907,
2429,HOBBIES_1_268,WI,0.5,5.143605870020965,-0.3397759629525329,0.19047622764462102,1.7838234574157266,7,0,0.20999999344348907,100,0.5,
2429,HOBBIES_1_268,WI,0.5,5.143605870020965,-0.3397759629525329,0.19047622764462102,1.7838234574157266,7,10,0.20999999344348907,100,0.45,
2429,HOBBIES_1_268,WI,0.5,5.143605870020965,-0.3397759629525329,0.19047622764462102,1.7838234574157266,7,30,0.20999999344348907,100,0.35,
2429,HOBBIES_1_268,WI,0.5,5.143605870020965,-0.3397759629525329,0.19047622764462102,1.7838234574157266,7,50,0.20999999344348907,100,0.25,
2430,HOBBIES_1_268,WI,0.47999998927116394,5.458378378378378,0.06119685611839665,-0.04000002145767212,1.5299205822465607,7,0,0.20999999344348907,100,0.47999998927116394,
2430,HOBBIES_1_268,WI,0.47999998927116394,5.458378378378378,0.06119685611839665,-0.04000002145767212,1.5299205822465607,7,10,0.20999999344348907,100,0.43199999034404757,
2430,HOBBIES_1_268,WI,0.47999998927116394,5.458378378378378,0.06119685611839665,-0.04000002145767212,1.5299205822465607,7,30,0.20999999344348907,100,0.3359999924898147,
2430,HOBBIES_1_268,WI,0.47999998927116394,5.458378378378378,0.06119685611839665,-0.04000002145767212,1.5299205822465607,7,50,0.20999999344348907,100,0.23999999463558197,
2432,HOBBIES_1_269,CA,11.729999542236328,1.2775229357798166,-0.26998689384010477,-0.02086811431992197,0.0,7,0,5.864999771118164,100,11.729999542236328,
2432,HOBBIES_1_269,CA,11.729999542236328,1.2775229357798166,-0.26998689384010477,-0.02086811431992197,0.0,7,10,5.864999771118164,100,10.556999588012696,
2432,HOBBIES_1_269,CA,11.729999542236328,1.2775229357798166,-0.26998689384010477,-0.02086811431992197,0.0,7,30,5.864999771118164,100,8.210999679565429,
2432,HOBBIES_1_269,CA,11.729999542236328,1.2775229357798166,-0.26998689384010477,-0.02086811431992197,0.0,7,50,5.864999771118164,100,5.864999771118164,
2434,HOBBIES_1_269,TX,11.729999542236328,1.2857142857142858,0.2857142857142858,-0.02086811431992197,13.691428048270062,7,0,5.864999771118164,100,11.729999542236328,
2434,HOBBIES_1_269,TX,11.729999542236328,1.2857142857142858,0.2857142857142858,-0.02086811431992197,13.691428048270062,7,10,5.864999771118164,100,10.556999588012696,
2434,HOBBIES_1_269,TX,11.729999542236328,1.2857142857142858,0.2857142857142858,-0.02086811431992197,13.691428048270062,7,30,5.864999771118164,100,8.210999679565429,
2434,HOBBIES_1_269,TX,11.729999542236328,1.2857142857142858,0.2857142857142858,-0.02086811431992197,13.691428048270062,7,50,5.864999771118164,100,5.864999771118164,
2436,HOBBIES_1_269,WI,11.729999542236328,1.230508474576271,-0.1796610169491526,-0.02086811431992197,0.0,7,0,5.864999771118164,100,11.729999542236328,
2436,HOBBIES_1_269,WI,11.729999542236328,1.230508474576271,-0.1796610169491526,-0.02086811431992197,0.0,7,10,5.864999771118164,100,10.556999588012696,
2436,HOBBIES_1_269,WI,11.729999542236328,1.230508474576271,-0.1796610169491526,-0.02086811431992197,0.0,7,30,5.864999771118164,100,8.210999679565429,
2436,HOBBIES_1_269,WI,11.729999542236328,1.230508474576271,-0.1796610169491526,-0.02086811431992197,0.0,7,50,5.864999771118164,100,5.864999771118164,
2438,HOBBIES_1_270,CA,4.46999979019165,1.5427135678391959,-0.11844938980617381,-0.00223219393733487,0.0,7,0,2.234999895095825,100,4.46999979019165,
2438,HOBBIES_1_270,CA,4.46999979019165,1.5427135678391959,-0.11844938980617381,-0.00223219393733487,0.0,7,10,2.234999895095825,100,4.022999811172485,
2438,HOBBIES_1_270,CA,4.46999979019165,1.5427135678391959,-0.11844938980617381,-0.00223219393733487,0.0,7,30,2.234999895095825,100,3.128999853134155,
2438,HOBBIES_1_270,CA,4.46999979019165,1.5427135678391959,-0.11844938980617381,-0.00223219393733487,0.0,7,50,2.234999895095825,100,2.234999895095825,
2439,HOBBIES_1_270,CA,4.880000114440918,1.393632416787265,-0.09663566468838525,0.09172267192247197,1.0535635591826844,7,0,2.234999895095825,100,4.880000114440918,
2439,HOBBIES_1_270,CA,4.880000114440918,1.393632416787265,-0.09663566468838525,0.09172267192247197,1.0535635591826844,7,10,2.234999895095825,100,4.3920001029968265,
2439,HOBBIES_1_270,CA,4.880000114440918,1.393632416787265,-0.09663566468838525,0.09172267192247197,1.0535635591826844,7,30,2.234999895095825,100,3.4160000801086423,
2439,HOBBIES_1_270,CA,4.880000114440918,1.393632416787265,-0.09663566468838525,0.09172267192247197,1.0535635591826844,7,50,2.234999895095825,100,2.440000057220459,
2441,HOBBIES_1_270,TX,4.880000114440918,1.2924961715160797,-0.09175944704275485,0.09172267192247197,1.0004009381705972,7,0,2.240000009536743,100,4.880000114440918,
2441,HOBBIES_1_270,TX,4.880000114440918,1.2924961715160797,-0.09175944704275485,0.09172267192247197,1.0004009381705972,7,10,2.240000009536743,100,4.3920001029968265,
2441,HOBBIES_1_270,TX,4.880000114440918,1.2924961715160797,-0.09175944704275485,0.09172267192247197,1.0004009381705972,7,30,2.240000009536743,100,3.4160000801086423,
2441,HOBBIES_1_270,TX,4.880000114440918,1.2924961715160797,-0.09175944704275485,0.09172267192247197,1.0004009381705972,7,50,2.240000009536743,100,2.440000057220459,
2442,HOBBIES_1_270,TX,4.480000019073486,1.4,0.0831753554502368,-0.08196723073504641,1.0147391183568903,7,0,2.240000009536743,100,4.480000019073486,
2442,HOBBIES_1_270,TX,4.480000019073486,1.4,0.0831753554502368,-0.08196723073504641,1.0147391183568903,7,10,2.240000009536743,100,4.032000017166138,
2442,HOBBIES_1_270,TX,4.480000019073486,1.4,0.0831753554502368,-0.08196723073504641,1.0147391183568903,7,30,2.240000009536743,100,3.13600001335144,
2442,HOBBIES_1_270,TX,4.480000019073486,1.4,0.0831753554502368,-0.08196723073504641,1.0147391183568903,7,50,2.240000009536743,100,2.240000009536743,
2444,HOBBIES_1_270,WI,4.46999979019165,1.7050359712230216,-0.14748201438848918,-0.00223219393733487,0.0,7,0,2.234999895095825,100,4.46999979019165,
2444,HOBBIES_1_270,WI,4.46999979019165,1.7050359712230216,-0.14748201438848918,-0.00223219393733487,0.0,7,10,2.234999895095825,100,4.022999811172485,
2444,HOBBIES_1_270,WI,4.46999979019165,1.7050359712230216,-0.14748201438848918,-0.00223219393733487,0.0,7,30,2.234999895095825,100,3.128999853134155,
2444,HOBBIES_1_270,WI,4.46999979019165,1.7050359712230216,-0.14748201438848918,-0.00223219393733487,0.0,7,50,2.234999895095825,100,2.234999895095825,
2445,HOBBIES_1_270,WI,4.880000114440918,1.5167037861915367,-0.1104564291956811,0.09172267192247197,1.204243475255973,7,0,2.234999895095825,100,4.880000114440918,
2445,HOBBIES_1_270,WI,4.880000114440918,1.5167037861915367,-0.1104564291956811,0.09172267192247197,1.204243475255973,7,10,2.234999895095825,100,4.3920001029968265,
2445,HOBBIES_1_270,WI,4.880000114440918,1.5167037861915367,-0.1104564291956811,0.09172267192247197,1.204243475255973,7,30,2.234999895095825,100,3.4160000801086423,
2445,HOBBIES_1_270,WI,4.880000114440918,1.5167037861915367,-0.1104564291956811,0.09172267192247197,1.204243475255973,7,50,2.234999895095825,100,2.440000057220459,
2453,HOBBIES_1_273,CA,10.979999542236328,1.173913043478261,-0.015427769985974615,0.02905337054599677,0.531014808128704,7,0,4.985000133514404,100,10.979999542236328,
2453,HOBBIES_1_273,CA,10.979999542236328,1.173913043478261,-0.015427769985974615,0.02905337054599677,0.531014808128704,7,10,4.985000133514404,100,9.881999588012695,
2453,HOBBIES_1_273,CA,10.979999542236328,1.173913043478261,-0.015427769985974615,0.02905337054599677,0.531014808128704,7,30,4.985000133514404,100,7.6859996795654295,
2453,HOBBIES_1_273,CA,10.979999542236328,1.173913043478261,-0.015427769985974615,0.02905337054599677,0.531014808128704,7,50,4.985000133514404,100,5.489999771118164,
2454,HOBBIES_1_273,CA,11.680000305175781,1.1908396946564885,0.014418999151823542,0.06375234900937721,0.0,7,0,4.985000133514404,100,11.680000305175781,
2454,HOBBIES_1_273,CA,11.680000305175781,1.1908396946564885,0.014418999151823542,0.06375234900937721,0.0,7,10,4.985000133514404,100,10.512000274658204,
2454,HOBBIES_1_273,CA,11.680000305175781,1.1908396946564885,0.014418999151823542,0.06375234900937721,0.0,7,30,4.985000133514404,100,8.176000213623047,
2454,HOBBIES_1_273,CA,11.680000305175781,1.1908396946564885,0.014418999151823542,0.06375234900937721,0.0,7,50,4.985000133514404,100,5.840000152587891,
2455,HOBBIES_1_273,CA,12.680000305175781,1.1830985915492958,-0.00650054171180936,0.08561643611917269,0.07592632917774124,7,0,4.985000133514404,100,12.680000305175781,
2455,HOBBIES_1_273,CA,12.680000305175781,1.1830985915492958,-0.00650054171180936,0.08561643611917269,0.07592632917774124,7,10,4.985000133514404,100,11.412000274658203,
2455,HOBBIES_1_273,CA,12.680000305175781,1.1830985915492958,-0.00650054171180936,0.08561643611917269,0.07592632917774124,7,30,4.985000133514404,100,8.876000213623046,
2455,HOBBIES_1_273,CA,12.680000305175781,1.1830985915492958,-0.00650054171180936,0.08561643611917269,0.07592632917774124,7,50,4.985000133514404,100,6.340000152587891,
2456,HOBBIES_1_273,CA,9.970000267028809,1.0,-0.15476190476190477,-0.21372239534101523,0.0,7,0,4.985000133514404,100,9.970000267028809,
2456,HOBBIES_1_273,CA,9.970000267028809,1.0,-0.15476190476190477,-0.21372239534101523,0.0,7,10,4.985000133514404,100,8.973000240325929,
2456,HOBBIES_1_273,CA,9.970000267028809,1.0,-0.15476190476190477,-0.21372239534101523,0.0,7,30,4.985000133514404,100,6.979000186920166,
2456,HOBBIES_1_273,CA,9.970000267028809,1.0,-0.15476190476190477,-0.21372239534101523,0.0,7,50,4.985000133514404,100,4.985000133514404,
2458,HOBBIES_1_273,TX,10.979999542236328,1.091549295774648,-0.029733959311423974,0.02905337054599677,1.0234254667405873,7,0,5.389999866485596,100,10.979999542236328,
2458,HOBBIES_1_273,TX,10.979999542236328,1.091549295774648,-0.029733959311423974,0.02905337054599677,1.0234254667405873,7,10,5.389999866485596,100,9.881999588012695,
2458,HOBBIES_1_273,TX,10.979999542236328,1.091549295774648,-0.029733959311423974,0.02905337054599677,1.0234254667405873,7,30,5.389999866485596,100,7.6859996795654295,
2458,HOBBIES_1_273,TX,10.979999542236328,1.091549295774648,-0.029733959311423974,0.02905337054599677,1.0234254667405873,7,50,5.389999866485596,100,5.489999771118164,
2459,HOBBIES_1_273,TX,10.779999732971191,1.1,0.007741935483871032,-0.01821491963599864,0.42503264568735377,7,0,5.389999866485596,100,10.779999732971191,
2459,HOBBIES_1_273,TX,10.779999732971191,1.1,0.007741935483871032,-0.01821491963599864,0.42503264568735377,7,10,5.389999866485596,100,9.701999759674072,
2459,HOBBIES_1_273,TX,10.779999732971191,1.1,0.007741935483871032,-0.01821491963599864,0.42503264568735377,7,30,5.389999866485596,100,7.545999813079834,
2459,HOBBIES_1_273,TX,10.779999732971191,1.1,0.007741935483871032,-0.01821491963599864,0.42503264568735377,7,50,5.389999866485596,100,5.389999866485596,
2460,HOBBIES_1_273,TX,12.680000305175781,1.0465116279069768,-0.04862579281183932,0.17625237655557058,0.2758873029806103,7,0,5.389999866485596,100,12.680000305175781,
2460,HOBBIES_1_273,TX,12.680000305175781,1.0465116279069768,-0.04862579281183932,0.17625237655557058,0.2758873029806103,7,10,5.389999866485596,100,11.412000274658203,
2460,HOBBIES_1_273,TX,12.680000305175781,1.0465116279069768,-0.04862579281183932,0.17625237655557058,0.2758873029806103,7,30,5.389999866485596,100,8.876000213623046,
2460,HOBBIES_1_273,TX,12.680000305175781,1.0465116279069768,-0.04862579281183932,0.17625237655557058,0.2758873029806103,7,50,5.389999866485596,100,6.340000152587891,
2461,HOBBIES_1_273,TX,11.770000457763672,1.0,-0.04444444444444451,-0.07176654775320956,0.0,7,0,5.389999866485596,100,11.770000457763672,
2461,HOBBIES_1_273,TX,11.770000457763672,1.0,-0.04444444444444451,-0.07176654775320956,0.0,7,10,5.389999866485596,100,10.593000411987305,
2461,HOBBIES_1_273,TX,11.770000457763672,1.0,-0.04444444444444451,-0.07176654775320956,0.0,7,30,5.389999866485596,100,8.23900032043457,
2461,HOBBIES_1_273,TX,11.770000457763672,1.0,-0.04444444444444451,-0.07176654775320956,0.0,7,50,5.389999866485596,100,5.885000228881836,
2462,HOBBIES_1_273,TX,11.979999542236328,1.1714285714285715,0.17142857142857149,0.017841892634263834,0.0,7,0,5.389999866485596,100,11.979999542236328,
2462,HOBBIES_1_273,TX,11.979999542236328,1.1714285714285715,0.17142857142857149,0.017841892634263834,0.0,7,10,5.389999866485596,100,10.781999588012695,
2462,HOBBIES_1_273,TX,11.979999542236328,1.1714285714285715,0.17142857142857149,0.017841892634263834,0.0,7,30,5.389999866485596,100,8.38599967956543,
2462,HOBBIES_1_273,TX,11.979999542236328,1.1714285714285715,0.17142857142857149,0.017841892634263834,0.0,7,50,5.389999866485596,100,5.989999771118164,
2463,HOBBIES_1_273,TX,11.920000076293945,1.0,-0.14634146341463417,-0.005008302857679614,0.0,7,0,5.389999866485596,100,11.920000076293945,
2463,HOBBIES_1_273,TX,11.920000076293945,1.0,-0.14634146341463417,-0.005008302857679614,0.0,7,10,5.389999866485596,100,10.728000068664551,
2463,HOBBIES_1_273,TX,11.920000076293945,1.0,-0.14634146341463417,-0.005008302857679614,0.0,7,30,5.389999866485596,100,8.344000053405761,
2463,HOBBIES_1_273,TX,11.920000076293945,1.0,-0.14634146341463417,-0.005008302857679614,0.0,7,50,5.389999866485596,100,5.960000038146973,
2464,HOBBIES_1_273,TX,11.680000305175781,1.1111111111111112,0.11111111111111116,-0.020134208857554126,5.518523816714236,7,0,5.389999866485596,100,11.680000305175781,
2464,HOBBIES_1_273,TX,11.680000305175781,1.1111111111111112,0.11111111111111116,-0.020134208857554126,5.518523816714236,7,10,5.389999866485596,100,10.512000274658204,
2464,HOBBIES_1_273,TX,11.680000305175781,1.1111111111111112,0.11111111111111116,-0.020134208857554126,5.518523816714236,7,30,5.389999866485596,100,8.176000213623047,
2464,HOBBIES_1_273,TX,11.680000305175781,1.1111111111111112,0.11111111111111116,-0.020134208857554126,5.518523816714236,7,50,5.389999866485596,100,5.840000152587891,
